user_id,avg_monthly_income,income_stability,avg_monthly_expense,spending_ratio,savings_ratio,avg_balance,min_balance,low_balance_days,transaction_frequency,discretionary_spending_ratio,expense_volatility,credit_risk
16,20836.78172892258,0.06526132011405182,12453.797216154804,0.5976833360436012,0.40231666395639876,11740.035514491183,5186.125599123272,9,135,0.3285898057671784,0.49213263348641834,0
17,11130.193840091923,0.1609227018046972,7154.697278479195,0.6428187488260407,0.35718125117395927,15771.498098976443,5488.716307545148,12,142,0.11313918319320179,0.4960215400417053,0
18,12101.26022854786,0.34703442822363606,8273.969168808475,0.6837278938345204,0.3162721061654796,11117.015965842707,1648.154000483445,11,141,0.19077311259549995,0.13263767216009614,1
19,56394.7207474318,0.32852743430263537,30280.92824610987,0.5369461510719309,0.4630538489280691,38814.10860059957,1823.9126097392523,11,119,0.4138453830739901,0.31705785388303065,1
20,54541.66302845054,0.3379101962308804,22982.544815437795,0.42137594527415534,0.5786240547258447,47937.55328711529,18455.803491199946,7,196,0.24977741289078992,0.30652013932047817,0
21,64759.309738435186,0.0774597334697931,45396.111365754114,0.7009974557960914,0.2990025442039086,47380.42546218644,4105.3793075684935,8,132,0.4298632791255182,0.385838369080025,0
22,194358.16008289927,0.27998896497505843,180965.39116903816,0.9310923250757842,0.06890767492421579,50927.856436338254,14413.530896833847,10,101,0.23056118669045275,0.13671962632537676,1
23,11412.354824028402,0.21596084018056383,6803.036772320161,0.5961115718200903,0.40388842817990966,9306.927166307196,805.9885941603626,10,142,0.16011125151583783,0.3540374603470575,0
24,43730.63073132356,0.22536395937034076,43149.386184969204,0.9867085258859983,0.013291474114001667,43757.15395827297,20651.00513034318,16,151,0.3620812255876211,0.3293468166687733,1
25,177579.93446799443,0.3371493953199438,65883.98404809531,0.37101029598571966,0.6289897040142803,98760.98564100315,10596.516485117121,8,124,0.38869741753919723,0.37715614347677573,0
26,15225.049066797961,0.331218325634697,6610.731496594924,0.4342009978155855,0.5657990021844145,17901.600164552357,7221.816450616706,15,108,0.21597284397045458,0.10433506059211935,1
27,29564.333839306677,0.2868694665485062,9801.683399639047,0.3315374346980013,0.6684625653019987,9113.789344904106,417.88614008393097,10,131,0.05,0.38233259355147786,0
28,24529.779159612022,0.08539293664297659,15919.662673924086,0.6489933142217446,0.35100668577825545,7226.27445215645,2969.4931748488434,14,62,0.22395852369433053,0.4946558314004702,0
29,176599.94590718782,0.3676927972219912,44387.15147263366,0.2513429505576482,0.7486570494423518,197904.17826366247,47661.95472488582,8,165,0.46042169280613043,0.4291161407506773,0
30,21163.174854149467,0.18120470283329643,15619.03250671427,0.7380287983422225,0.26197120165777754,10384.232146251443,5001.1632290265725,6,195,0.23981692921712455,0.30923913766805955,0
31,19440.97957202894,0.29392376955233523,17250.971391027964,0.8873509345099106,0.11264906549008935,27019.66916188565,12951.910936431657,6,66,0.1947450034488255,0.23426402591878528,0
32,57342.41808343619,0.14307827373748366,19202.711123348025,0.33487794489948236,0.6651220551005177,45255.387587441575,731.2354463620222,5,191,0.1843191807627429,0.2666556230953917,0
33,70958.82759177798,0.35312236132514296,59313.63419128431,0.8358880241442574,0.16411197585574255,105264.50915755377,7916.780105509055,14,195,0.22962365218429426,0.4368475692542835,1
34,22574.930570667068,0.05478518768944905,14532.30946742277,0.6437366184552281,0.3562633815447719,20196.665191463526,7572.848165262252,17,158,0.22734364620460445,0.4028324808169824,0
35,15667.758239136798,0.38391785954055285,5112.107131725655,0.3262819768916285,0.6737180231083715,16814.808759861153,5196.854076184494,11,54,0.38032377149628066,0.4020549022694476,1
36,60203.98840496118,0.26604229923405226,36773.44950038159,0.6108141748520972,0.3891858251479028,61867.8832451342,17162.63364593425,6,132,0.33605267341162165,0.2803641789664418,0
37,23657.069176049095,0.3823322182801748,6134.834265411027,0.25932351212896904,0.740676487871031,18851.76208569383,9237.67047275582,5,69,0.29166784516550714,0.16076107740491774,0
38,12082.407589741153,0.36387594346710417,12215.537860250495,1.0110185217242944,0.0,5123.132113518958,492.5610236678761,5,91,0.25209599886995127,0.17080419371069872,1
39,31031.79355503004,0.36297604201357403,16293.793534097786,0.5250677343287712,0.4749322656712288,19179.435664734414,885.0406805174297,10,126,0.17719845220221297,0.1627910730864775,0
40,15659.28947863109,0.25904732878940073,9469.959953608497,0.6047502963995494,0.39524970360045064,21942.64651079505,2590.510810774818,14,158,0.34734539650218577,0.12493654500449658,0
41,160895.68817541638,0.22908710474048316,65250.64948977439,0.40554629045518564,0.5944537095448144,125761.87449081031,33491.47290777755,5,99,0.31192236777263077,0.1479048527277005,0
42,159887.7898930612,0.27708799410205165,178221.32178975764,1.1146649904220864,0.0,185129.15025336746,51627.17587789608,17,106,0.2063974906667132,0.23497873354876725,1
43,105544.14443308182,0.3952803370775429,33804.36305773063,0.3202864852361717,0.6797135147638282,35074.13607492168,2680.701124023327,6,128,0.38444538550358565,0.2641587307958646,0
44,124731.9498807177,0.3529274940628931,60450.80738901379,0.4846457338863334,0.5153542661136665,52656.07455739034,17604.063620317193,10,141,0.4133086838738634,0.2154522212961023,0
45,135142.51273185218,0.2578590841452646,60868.99886447735,0.45040600203470194,0.5495939979652981,123409.98755226831,33871.22735263258,4,67,0.05,0.28926648042075687,0
46,19091.528215837578,0.3407167927257052,12102.995213901093,0.6339458568780747,0.3660541431219253,8316.326698415312,276.50234182364727,14,176,0.3134090878718474,0.1559089506505158,1
47,21929.009677898353,0.11524174537585044,16023.08764199337,0.7306799475829773,0.2693200524170227,30266.988645072903,4785.159182989431,13,117,0.10633134165769412,0.38551298194213046,0
48,142472.63273932913,0.22595213653236773,94799.22037454446,0.6653854747528325,0.3346145252471675,99596.7174407913,27068.0403612518,17,67,0.26713492067867034,0.47593284944539005,0
49,92409.00908292341,0.35752019038070343,86972.12243383659,0.9411649718675371,0.058835028132462885,87335.39446196936,43566.93908175147,17,166,0.2951504623612329,0.15725119421938785,1
50,60703.20411118071,0.1697286120505676,52046.62325001669,0.8573949927699187,0.1426050072300813,23971.249472064577,2747.7211934702623,16,146,0.23330436626315396,0.37757937778684003,0
51,118211.99918798993,0.3856761780974097,43081.52281788989,0.3644428917015293,0.6355571082984707,88738.90138102876,12775.278920558447,7,187,0.19796076192091377,0.41603385484963473,0
52,171405.83356496727,0.2623502662339996,157459.7964917172,0.9186373253278795,0.08136267467212055,242483.91084171447,112217.7363807925,14,197,0.2233176485353222,0.43555923457837364,1
53,183737.04525776603,0.12958846730698942,52056.13268164207,0.2833186557920976,0.7166813442079024,214517.51060450225,22050.23436164618,10,186,0.5123224203766273,0.19929057710286077,0
54,18664.47931137321,0.17683786469082158,18100.648143172883,0.9697912189890691,0.03020878101093094,4050.617440587258,1343.8680257861618,10,62,0.4689847544321636,0.498749700738379,1
55,83384.55967355343,0.19937611686786233,40572.20559986195,0.486567366412921,0.513432633587079,67433.20822635609,21072.06793564302,12,162,0.4693333114570361,0.2089207418881198,0
56,175093.72143576512,0.10465340907816664,137822.51524610425,0.7871356786294922,0.21286432137050781,41186.3838996127,4571.115338198726,10,52,0.4907332642491238,0.14164343279382954,0
57,156593.26348148432,0.30228458370867733,133098.17682551482,0.849961063882243,0.15003893611775698,227286.3705912521,107325.72943876944,9,98,0.3630486880776781,0.13477000598013975,0
58,19498.61162366441,0.35675542655635284,17031.53128271369,0.8734740509443988,0.12652594905560122,26982.397239017308,8428.778397421182,12,104,0.4437380739228856,0.11369124432821165,1
59,22459.817598478745,0.20264428519736088,14423.773323780002,0.6422034934405236,0.35779650655947637,26787.544429856403,1876.6439605260637,16,184,0.28549303321944114,0.41994210237892615,0
60,26123.46541600587,0.27171737693915154,12419.855635409544,0.4754290993797433,0.5245709006202567,33579.345598746484,16527.790517002133,5,136,0.23727854489860922,0.2096220882748824,0
61,178717.7254634002,0.08730255554503603,92067.66709387588,0.5151568869576427,0.4848431130423573,97659.92780644297,35752.546536651455,8,124,0.20306859572655012,0.3293177512717603,0
62,45219.07507745121,0.06643808837126927,31813.05746869335,0.7035318040938245,0.29646819590617546,13911.117951075263,4195.260068613392,9,93,0.19113842802698017,0.24226908658597968,0
63,39856.08578115875,0.188827280568219,9925.864499572233,0.24904263188495313,0.7509573681150469,35942.043292087044,2911.554906549119,11,61,0.28141590318891613,0.13110613763158285,0
64,75656.72731979811,0.16010879488329383,55437.27347250457,0.7327474427776042,0.2672525572223958,66403.21864393797,2878.7525704267714,14,158,0.45152121906429277,0.3548926319157948,0
65,155833.11488964543,0.3956838027988265,106889.61799394188,0.6859236438265172,0.31407635617348284,67748.12703243377,19238.612813472213,18,154,0.3311531530744667,0.21893960294902032,1
66,73552.91225826839,0.3107725918420772,43147.95766967465,0.5866247351045466,0.4133752648954534,64665.14234643652,20839.85045581884,12,134,0.20045610729268845,0.2924247535376346,1
67,130129.02021852019,0.07287471927962984,88814.88842840529,0.6825140793288245,0.31748592067117554,159790.64395966032,25466.83385363448,13,53,0.05,0.44803954956037195,0
68,141117.1417534015,0.07451039701161487,157986.41592659603,1.1195409286468767,0.0,78065.02380224632,15546.157055096204,10,128,0.20244435838949598,0.39290872287385803,1
69,48365.538326882626,0.15370784215959654,10314.644599313777,0.2132643397784879,0.7867356602215121,52406.06637518582,5718.9138670494585,10,191,0.11889062525304384,0.3598586595969474,0
70,50634.42555082543,0.18443171402193737,35125.743994686265,0.6937126986743045,0.3062873013256955,51581.86147231792,5579.197894703007,12,128,0.3762284666238195,0.20409334718061092,0
71,199541.97197584054,0.3355415937467162,91581.35498834851,0.45895785273404377,0.5410421472659562,179202.010213331,53128.01412969735,11,111,0.19445699056103305,0.2490754068049256,1
72,61171.00568442925,0.3867426904072174,37231.99802769312,0.608654338948858,0.391345661051142,84322.26378759061,24087.453263694744,13,179,0.4545710130653744,0.3935639675814807,1
73,105660.69153191682,0.35355297033593086,80734.95785013588,0.7640964362394728,0.23590356376052724,116936.05035926269,39766.48776897514,14,73,0.37609110466609463,0.45234830367957135,1
74,26462.364151727958,0.3369814210928351,17092.718072516403,0.6459255860327306,0.35407441396726935,5331.005867585936,1482.5040464705355,14,78,0.2771292967342356,0.13363928978719386,1
75,52992.21561544147,0.271901996084864,47641.41933254113,0.8990267491034822,0.10097325089651776,17968.3265263029,6837.198923891923,12,189,0.3320445636642765,0.1410038911962717,0
76,83479.63238814649,0.10823215542629533,62641.49026189882,0.7503805236065397,0.24961947639346027,68089.83282737147,1971.8972383664693,12,139,0.4465348617055599,0.25344490416224874,0
77,121479.19115484058,0.13837806239093378,89367.3674593871,0.7356598822384082,0.26434011776159183,40434.555971019996,17269.796468229277,13,94,0.29279557039287346,0.4359788658689888,0
78,91416.89080117225,0.38280224678764363,50783.6775445318,0.5555174443088868,0.44448255569111317,130424.54175210623,27371.371485465283,12,91,0.12795620568998411,0.4935910591839313,1
79,16140.010094725645,0.12012570024204944,10984.142916556175,0.6805536583986187,0.3194463416013813,15035.635912054657,3544.89519540841,12,80,0.40347948746944506,0.13646579616247667,0
80,141294.29921603203,0.2691771125709954,90330.04372043604,0.639304233940294,0.360695766059706,174568.89166949646,42029.411608817776,7,152,0.4063505636382768,0.2721223579597851,0
81,49579.72733707185,0.16407391238322622,15335.738514375018,0.3093147005451188,0.6906852994548812,73360.98216518294,5486.691429495947,13,52,0.5947991262680568,0.2929425526206366,0
82,42300.828382241976,0.16426145788539717,17966.69591291904,0.4247362664051637,0.5752637335948363,27741.51821270163,460.55232362700457,7,65,0.30564903497519064,0.35457209981745474,0
83,192026.5307804612,0.2645304612029621,129501.15233469651,0.6743919801516995,0.32560801984830046,274896.65576008655,85947.07996200575,15,122,0.2742102464453219,0.36432804731970025,0
84,172979.06917735774,0.27525219331878376,163844.5220658368,0.9471927606330499,0.05280723936695009,52952.17563667212,1597.8870757537609,11,180,0.32968661751939715,0.18768559494321774,1
85,97764.73946108742,0.20177936688473613,68552.46148361651,0.7011982219919068,0.29880177800809316,82245.55502262386,3352.5956911427393,11,112,0.05,0.1814313121368971,0
86,33709.66682891268,0.30994728241999336,7656.601161760173,0.22713369433818104,0.772866305661819,23001.804370852253,11358.861026007187,9,138,0.16475988809466413,0.4649453382466764,0
87,153945.02751156507,0.13252723288572346,77702.19345139457,0.5047398718062344,0.49526012819376564,151237.4421768939,47831.90615917755,9,111,0.5082469052150712,0.12765311447464778,0
88,29869.66962767761,0.23018607387539158,24784.452166551047,0.8297531400744207,0.1702468599255793,12323.659190994524,2409.7777867933664,24,148,0.05,0.23007602568987795,0
89,196227.6306348181,0.1321359133915429,111833.27205259493,0.5699160291076334,0.4300839708923666,123654.05253908195,27746.58284645502,12,117,0.44933228780434176,0.3351537484441548,0
90,24228.750322771506,0.261938355175709,16978.61513308946,0.700763139117911,0.299236860882089,29470.093583098416,10393.889735328057,11,133,0.05,0.315962335800885,0
91,10512.816489087372,0.37781199230323653,7848.112030316061,0.7465280154431159,0.25347198455688413,6423.3617454002615,1629.0763330322202,4,197,0.28789251298371266,0.4860474785744182,0
92,10074.099714016143,0.25303928039341383,6342.717166918049,0.6296063516319375,0.37039364836806254,6502.322971494441,1730.4144086540234,7,71,0.05,0.47592791677073676,0
93,98543.63547070019,0.28541074137879424,80275.36692128716,0.8146174690820627,0.18538253091793733,42402.80665165887,14684.642167083584,15,142,0.2754058680597118,0.4475619937914873,0
94,26519.352984841844,0.3715372289477265,19189.55609917339,0.723605742196724,0.276394257803276,33809.27248134061,11274.91087761934,13,73,0.32115549837338464,0.34198156907621635,1
95,14771.673304271793,0.3238349194203957,13630.44711735431,0.9227422538117294,0.07725774618827064,19824.62298439557,4005.9647547620434,12,171,0.368030145227097,0.4049140539106463,1
96,46779.165740646655,0.24057118428629737,16110.53339421606,0.34439548331272474,0.6556045166872753,51649.22159573784,10034.361737665617,7,119,0.05343889266179136,0.2519143120716919,0
97,22950.004743577378,0.33481820091185527,6285.210542665303,0.2738653265169471,0.7261346734830529,18812.21338618289,3709.4423118909594,11,121,0.32564564573523286,0.1778233292741204,1
98,55867.58787064871,0.1575514877242003,35530.60318178577,0.6359788302306957,0.3640211697693043,33783.130882759506,10309.493041881267,14,112,0.5088003429516899,0.14875443733477903,0
99,12717.240243020206,0.11460479533796156,10043.92371120689,0.7897879979675188,0.21021200203248125,5605.721099564327,2572.3322463628356,12,172,0.20068312247633857,0.24940387321535507,0
100,30615.21722056096,0.3367161007993766,16630.542288702927,0.543211637823493,0.456788362176507,14562.381928688454,4448.669255407942,9,185,0.3601788324490335,0.24136855172108726,0
101,109350.75444351701,0.3479109912984698,88111.3014268648,0.8057676590825623,0.19423234091743768,130854.90570649339,9794.749305447805,12,85,0.38546907178556544,0.447703849860421,1
102,17093.37948449773,0.2746900251551431,13551.217994810218,0.7927758233589819,0.2072241766410181,8572.863551408476,1675.591882162709,14,198,0.6315784502387027,0.15457590102269325,0
103,128524.95186570185,0.3035808979895164,87138.9042292239,0.6779921172059803,0.3220078827940197,82049.72167989914,37149.0285924491,15,146,0.4806102028327326,0.3383002912755827,1
104,117945.059346963,0.07429834496113269,52862.02148962393,0.44819191055827035,0.5518080894417297,146306.53642738002,17096.802612773798,13,193,0.30501881564884537,0.17012117694306386,0
105,35046.684432952825,0.19794118968866636,7009.336886590565,0.2,0.8,12468.82887210712,6073.346023811256,5,88,0.2251054140642004,0.415160795316906,0
106,55424.32063298956,0.07208816157770256,30031.046494208535,0.5418387839711925,0.45816121602880755,35703.06441542543,6799.818662883957,9,126,0.23882653708971835,0.43011444329315873,0
107,72119.35095511166,0.3717871906250461,46896.41051432991,0.650261128161276,0.349738871838724,94249.35013244991,9825.990236980882,18,172,0.2997674241246146,0.25224931739063206,1
108,175740.67501470266,0.1566376986843143,99294.89586040974,0.5650080486609182,0.43499195133908175,74792.04501686683,25988.40656285677,12,69,0.18663822607607328,0.4448057929090491,0
109,49353.09594094679,0.3402663417994493,32443.910241447058,0.6573834857344646,0.3426165142655354,62814.695626433844,20926.932113762512,7,125,0.28265668275638167,0.19302054334615204,0
110,11199.48091538953,0.3777572108592812,5882.353996172434,0.5252345211901135,0.4747654788098865,14636.413779774663,2.4333485818952814,9,134,0.3948931949676404,0.17671298223674425,0
111,169281.6930429829,0.29326233010049363,80801.44754553263,0.477319467291812,0.522680532708188,186177.65552374738,5798.670467106812,12,112,0.25462954702678076,0.43101515822674974,0
112,63465.244682066994,0.09683130769782106,55461.52813852109,0.8738881952848208,0.12611180471517924,60723.082733896925,20675.445387044543,10,98,0.2423951733179789,0.43372134638190707,0
113,19439.482090161044,0.08840766953712623,4042.797954873888,0.2079683983412336,0.7920316016587664,25225.920121934818,1237.1116741082865,7,167,0.6090837924924077,0.4568338755760938,0
114,24330.020297558924,0.33310921157271484,13635.4937739725,0.5604390628206987,0.43956093717930134,34291.084616210406,4338.8240660086485,10,117,0.24303639900296367,0.19078587774614567,0
115,23340.863741932662,0.30810181905252,23403.35772601235,1.0026774495053246,0.0,5932.658691485294,251.5210454813475,18,60,0.3204802996624106,0.10484339009395499,1
116,61875.417972950345,0.3970559431045959,29565.43730851885,0.47782202168628213,0.5221779783137179,45526.089235056876,12510.934525683339,10,88,0.4791797811759666,0.20428531996796662,0
117,134781.91182199048,0.38897107215803434,63522.22361660633,0.4712963539239714,0.5287036460760286,198663.33924015315,59785.90321216165,13,68,0.4391760192121855,0.17898819594397494,1
118,57290.5406327603,0.35147949872720263,43971.20839750366,0.7675125406716745,0.23248745932832549,45758.03194259972,19264.09833938309,15,148,0.1779531965910488,0.17097150778788275,1
119,18175.403783454076,0.30478151185576013,12077.522064826153,0.6644981431345635,0.33550185686543654,5805.8083807875755,2801.679172694134,11,101,0.1976504055213759,0.2653665797181046,1
120,62171.18930383046,0.24775769750065568,46669.94248952716,0.7506683242209065,0.24933167577909354,63860.925147590846,24302.962752666204,8,51,0.35717375773241666,0.1986715458086492,0
121,74590.49756746818,0.2801461094723081,61162.79005365821,0.8199809901835765,0.1800190098164235,93958.21115070954,28891.127679531957,15,130,0.17128416828477097,0.3096636682904649,0
122,66998.19901410912,0.1208681960578331,38578.25778230303,0.5758103702784436,0.4241896297215564,41874.61814687172,3117.315127151669,9,199,0.36292986658605414,0.24732381220273936,0
123,185774.4725581343,0.0982380147057324,96826.34754183216,0.5212037273395157,0.4787962726604843,130780.70937793836,26308.313384247023,14,158,0.23822607685216202,0.141654943168115,0
124,60147.17204893384,0.2597791379820269,32403.04436680065,0.538729307845738,0.461270692154262,37215.48562311176,11843.654336682417,11,68,0.3098390768524768,0.394202242595015,0
125,82817.77836217106,0.3183059833900752,34665.42927917195,0.4185747307489498,0.5814252692510502,35240.96031548854,11233.994646102768,14,189,0.4584982925659188,0.4130327759405352,1
126,10842.04155124315,0.344676748377133,7618.919669976245,0.7027200213139433,0.2972799786860567,8626.393953769693,2083.1398790080384,7,159,0.22009487405071326,0.2985844609421199,0
127,61475.41143261984,0.12882829579397143,33513.58664428817,0.5451543285890937,0.45484567141090626,86029.30400764338,20305.51530175685,3,91,0.15010308635247938,0.2102449354715782,0
128,121400.88673624978,0.20740894485768901,60067.26412115123,0.4947843935576082,0.5052156064423918,34168.17814050068,15485.658189546803,10,112,0.29789706926136167,0.20406311638482047,0
129,107066.25780553097,0.3038045046428902,52306.55378262186,0.4885437751791838,0.5114562248208162,64379.83657601556,30485.01106111223,7,197,0.1403948647198354,0.19096379834455157,0
130,16059.668144898224,0.24023837606992615,9370.341686814094,0.5834704429923622,0.41652955700763783,13331.213608064363,1104.987902847637,13,111,0.1756474620512456,0.3603893868603817,0
131,139062.83109629145,0.21073395715893534,65471.77715060491,0.47080716417509294,0.5291928358249071,57588.45756945217,9508.288126073066,11,119,0.18012119900246196,0.4636880823446241,0
132,88184.21249457882,0.33773610621007893,76005.49472628387,0.8618945792701426,0.13810542072985743,128203.94095066015,13061.831546865678,14,168,0.2147786505248498,0.331037346352463,1
133,64895.7079807947,0.23656010353614898,45228.84066044685,0.6969465634588949,0.30305343654110506,79902.1756317983,12654.973577236246,7,77,0.17304650175136896,0.4575958840031482,0
134,32605.214161113643,0.3887145569861861,13959.333699210549,0.4281319432601378,0.5718680567398622,48416.812351787456,11749.76740545331,9,173,0.4713577715961188,0.18390117907347256,0
135,15685.406893286461,0.33667222985157963,15082.698768659291,0.9615752317598381,0.038424768240161944,9547.003640566363,2249.120823214793,19,103,0.3526177763632214,0.29768497890011997,1
136,22423.738786558275,0.08953012294391074,14546.873579951265,0.6487265000014747,0.3512734999985253,16731.570153689772,7574.04612540797,14,142,0.23113634046681208,0.27420218175926375,0
137,61903.456166925855,0.3926867283053041,25953.619995420144,0.4192596278539743,0.5807403721460257,66795.73773087922,10857.781275015737,9,95,0.34865389225824045,0.18505775054843845,0
138,40197.32006203619,0.3662627455213783,29612.7105105549,0.7366837009246848,0.2633162990753152,11127.504829549469,5000.964326501814,11,84,0.210879813483767,0.25264477594688006,1
139,175294.29114490803,0.19789194990918063,97398.38471423145,0.5556278192409387,0.44437218075906126,230659.97276200535,33701.52453945137,14,194,0.3632526702396667,0.39066839682812937,0
140,110190.14980186624,0.20744477279039575,57731.351002019845,0.5239247891560819,0.47607521084391813,31827.677261442543,4190.364891570324,8,61,0.2576971603855447,0.19054059773659437,0
141,54940.41481917457,0.2837316391292423,42880.65558066193,0.7804938445003566,0.21950615549964336,24224.834988200484,956.5074616146319,10,55,0.33216762509574616,0.3331227340333959,0
142,24931.56274286965,0.13830753744379232,14643.685731296595,0.5873553087034082,0.41264469129659176,28891.57932422324,7587.503059314744,10,101,0.07177085199115313,0.1659298701387048,0
143,12558.72867335635,0.2959218205799307,7724.707324775619,0.6150867277803186,0.3849132722196814,4213.356060026609,810.041566240574,11,192,0.05970512821542473,0.34026042661934236,0
144,50313.30297476014,0.3620180054682274,38304.1633428439,0.7613128353361999,0.23868716466380013,25685.62837399608,6031.522046676347,12,143,0.33090742768192694,0.28789750519627355,1
145,16712.022119836867,0.05192702970614729,13651.982628067844,0.8168959166146141,0.18310408338538586,15770.52088006093,4042.5185383645103,11,109,0.21337048597386693,0.13483710671830862,0
146,118152.8928502115,0.25117284399254536,69377.71744893424,0.5871859399743005,0.41281406002569954,166389.36700751283,13744.089446786218,10,182,0.2114586774960326,0.3683772018970032,0
147,58730.39264581081,0.38427117901974617,29564.162540033143,0.5033877896633121,0.4966122103366879,31414.263687336163,934.9623163172852,11,67,0.3220189517978324,0.2535355532179918,1
148,16843.547634333132,0.07485268258663942,9348.654092510056,0.5550288036383842,0.44497119636161575,23989.311973635147,8019.298899637472,12,139,0.20249961287648105,0.10405247361109736,0
149,151571.6835431024,0.30339056941313286,92711.88211705755,0.6116702008570954,0.38832979914290455,58321.48880017384,341.3734833152082,10,122,0.18828236899102094,0.33087995469382037,0
150,144830.2995563032,0.21331272464402556,117252.93227802445,0.8095884123504284,0.19041158764957156,105011.70316654372,4075.2230169574073,13,138,0.24969064158393106,0.19051164328569273,0
151,15763.59430206072,0.20084482717965368,11959.803436045693,0.7586977441104426,0.24130225588955745,10759.033809350636,3233.488641265485,15,106,0.05,0.16674408067950114,0
152,16457.94007693311,0.3813255518977412,10624.10486293249,0.6455306565262608,0.35446934347373915,11398.495461460461,38.244176712727835,10,139,0.05,0.1405039658460636,0
153,51554.26724426214,0.20890056741864022,22584.85710097011,0.43807929601567075,0.5619207039843293,42855.34094034449,590.0477591923509,6,53,0.36360915666961346,0.4024854455800707,0
154,16877.84513322836,0.17963894519635726,8524.075867574556,0.5050452709032583,0.49495472909674165,13120.26341748802,6526.3993347632495,10,141,0.05,0.160633717147952,0
155,10464.06467097013,0.10395076511247049,9904.268602189635,0.9465029998970184,0.05349700010298164,12457.17972622877,5192.463702310138,14,88,0.6346950219288948,0.17784953468194878,1
156,108780.96151634792,0.2451980891875154,86185.45198119855,0.7922843370735085,0.20771566292649146,41440.72861924487,9200.74825288026,14,110,0.05,0.49753935555987927,0
157,56170.29790797201,0.21150592916055944,25907.22068704507,0.46122633583839634,0.5387736641616037,73489.01155271551,26121.107578457923,9,152,0.3682457835901459,0.2867128308924752,0
158,73480.38634240476,0.3933455823569398,60636.75329898299,0.8252100501544336,0.1747899498455664,70934.36287609077,13311.893943309387,11,164,0.29229094146172707,0.25461620272921115,1
159,147159.8786541414,0.3630583948884813,29431.97573082828,0.2,0.8,144621.6769813571,42765.118662895125,4,146,0.05,0.2193739649447507,0
160,13605.735830492256,0.22865137115148132,9948.244037591086,0.7311801553059522,0.26881984469404785,3059.2622562971997,729.3946123932736,14,153,0.32921042920781624,0.15377405176324876,0
161,175554.65095993812,0.12374673735352112,86526.9080406108,0.49287733231491765,0.5071226676850824,38377.977838493534,14158.970015527148,11,111,0.42849256569385163,0.26284259565025103,0
162,10990.147662103624,0.3816908090875648,2431.867636272718,0.22127706660924285,0.7787229333907572,3296.1727563917148,825.072036801127,5,84,0.3319940561059408,0.21240179956348545,0
163,125637.8368159458,0.05770942242833595,104286.84297806455,0.8300592052602787,0.16994079473972135,114792.09832191083,12585.459098300236,12,78,0.3419763991496413,0.38791658134187446,0
